ID	NB	product	codon_start	codon_end
s1104-1009	6	s1104-1009	16	30
s1104-1009	5	s1104-1009	17	31
s108-10	0	s108-10	1	15
s108-10	1	s108-10	2	16
s108-10	2	s108-10	3	17
s108-10	1	s108-10	4	18
s108-10	3	s108-10	5	19
s108-10	5	s108-10	6	20
s108-10	9	s108-10	7	21
s108-10	6	s108-10	8	22
s108-10	9	s108-10	9	23
s108-10	4	s108-10	10	24
s108-10	1	s108-10	11	25
s108-10	1	s108-10	12	26
s108-10	1	s108-10	13	27
s108-10	0	s108-10	14	28
s108-10	0	s108-10	15	29
s108-10	0	s108-10	16	30
s108-10	0	s108-10	17	31
s108-10	0	s108-10	18	32
s18410-18523	0	s18410-18523	1	15
s18410-18523	6	s18410-18523	2	16
s18410-18523	7	s18410-18523	3	17
s18410-18523	10	s18410-18523	4	18
s18410-18523	6	s18410-18523	5	19
s18410-18523	5	s18410-18523	6	20
s18410-18523	1	s18410-18523	7	21
s18410-18523	4	s18410-18523	8	22
s18410-18523	4	s18410-18523	9	23
s18410-18523	5	s18410-18523	10	24
s18410-18523	5	s18410-18523	11	25
s18410-18523	0	s18410-18523	12	26
s18410-18523	0	s18410-18523	13	27
s18410-18523	5	s18410-18523	14	28
s18410-18523	5	s18410-18523	15	29
s18410-18523	6	s18410-18523	16	30
s18410-18523	5	s18410-18523	17	31
s18410-18523	7	s18410-18523	18	32
s18410-18523	3	s18410-18523	19	33
s18410-18523	0	s18410-18523	20	34
s18410-18523	0	s18410-18523	21	35
s18410-18523	0	s18410-18523	22	36
s18410-18523	0	s18410-18523	23	37
s19148-19303	6	s19148-19303	1	15
s19148-19303	3	s19148-19303	2	16
s19148-19303	0	s19148-19303	3	17
s19148-19303	1	s19148-19303	4	18
s19148-19303	5	s19148-19303	5	19
s19148-19303	5	s19148-19303	6	20
s19148-19303	5	s19148-19303	7	21
s19148-19303	4	s19148-19303	8	22
s19148-19303	1	s19148-19303	9	23
s19148-19303	0	s19148-19303	10	24
s19148-19303	0	s19148-19303	11	25
s19148-19303	0	s19148-19303	12	26
s19148-19303	0	s19148-19303	13	27
s19148-19303	0	s19148-19303	14	28
s19148-19303	0	s19148-19303	15	29
s19148-19303	0	s19148-19303	16	30
s19148-19303	1	s19148-19303	17	31
s19148-19303	0	s19148-19303	18	32
s19148-19303	0	s19148-19303	19	33
s19148-19303	0	s19148-19303	20	34
s19148-19303	1	s19148-19303	21	35
s19148-19303	0	s19148-19303	22	36
s19148-19303	0	s19148-19303	23	37
s19148-19303	0	s19148-19303	24	38
s19148-19303	0	s19148-19303	25	39
s19148-19303	0	s19148-19303	26	40
s19148-19303	0	s19148-19303	27	41
s19148-19303	0	s19148-19303	28	42
s19148-19303	0	s19148-19303	29	43
s19148-19303	0	s19148-19303	30	44
s19148-19303	0	s19148-19303	31	45
s19148-19303	0	s19148-19303	32	46
s19148-19303	0	s19148-19303	33	47
s19148-19303	0	s19148-19303	34	48
s19148-19303	0	s19148-19303	35	49
s19148-19303	0	s19148-19303	36	50
s19148-19303	0	s19148-19303	37	51
s20168-20263	0	s20168-20263	1	15
s20168-20263	3	s20168-20263	2	16
s20168-20263	4	s20168-20263	3	17
s20168-20263	5	s20168-20263	4	18
s20168-20263	5	s20168-20263	5	19
s20168-20263	1	s20168-20263	6	20
s20168-20263	2	s20168-20263	7	21
s20168-20263	5	s20168-20263	8	22
s20168-20263	7	s20168-20263	9	23
s20168-20263	6	s20168-20263	10	24
s20168-20263	8	s20168-20263	11	25
s20168-20263	8	s20168-20263	12	26
s20168-20263	7	s20168-20263	13	27
s20168-20263	10	s20168-20263	14	28
s20168-20263	5	s20168-20263	15	29
s20168-20263	3	s20168-20263	16	30
s20168-20263	1	s20168-20263	17	31
s25457-25582	0	s25457-25582	1	15
s25457-25582	1	s25457-25582	2	16
s25457-25582	5	s25457-25582	3	17
s25457-25582	9	s25457-25582	4	18
s25457-25582	8	s25457-25582	5	19
s25457-25582	3	s25457-25582	6	20
s25457-25582	1	s25457-25582	7	21
s25457-25582	2	s25457-25582	8	22
s25457-25582	3	s25457-25582	9	23
s25457-25582	7	s25457-25582	10	24
s25457-25582	7	s25457-25582	11	25
s25457-25582	4	s25457-25582	12	26
s25457-25582	1	s25457-25582	13	27
s25457-25582	1	s25457-25582	14	28
s25457-25582	1	s25457-25582	15	29
s25457-25582	0	s25457-25582	16	30
s25457-25582	0	s25457-25582	17	31
s25457-25582	0	s25457-25582	18	32
s25457-25582	0	s25457-25582	19	33
s25457-25582	0	s25457-25582	20	34
s25457-25582	0	s25457-25582	21	35
s25457-25582	1	s25457-25582	22	36
s25457-25582	1	s25457-25582	23	37
s25457-25582	0	s25457-25582	24	38
s25457-25582	0	s25457-25582	25	39
s25457-25582	2	s25457-25582	26	40
s25457-25582	3	s25457-25582	27	41
s26072-26170	1	s26072-26170	1	15
s26072-26170	1	s26072-26170	2	16
s26072-26170	2	s26072-26170	3	17
s26072-26170	2	s26072-26170	4	18
s26072-26170	9	s26072-26170	5	19
s26072-26170	5	s26072-26170	6	20
s26072-26170	5	s26072-26170	7	21
s26072-26170	2	s26072-26170	8	22
s26072-26170	3	s26072-26170	9	23
s26072-26170	2	s26072-26170	10	24
s26072-26170	2	s26072-26170	11	25
s26072-26170	1	s26072-26170	12	26
s26072-26170	0	s26072-26170	13	27
s26072-26170	2	s26072-26170	14	28
s26072-26170	6	s26072-26170	15	29
s26072-26170	8	s26072-26170	16	30
s26072-26170	8	s26072-26170	17	31
s26072-26170	6	s26072-26170	18	32
s26183-26281	0	s26183-26281	1	15
s26183-26281	0	s26183-26281	2	16
s26183-26281	0	s26183-26281	3	17
s26183-26281	0	s26183-26281	4	18
s26183-26281	0	s26183-26281	5	19
s26183-26281	0	s26183-26281	6	20
s26183-26281	0	s26183-26281	7	21
s26183-26281	0	s26183-26281	8	22
s26183-26281	0	s26183-26281	9	23
s26183-26281	0	s26183-26281	10	24
s26183-26281	0	s26183-26281	11	25
s26183-26281	0	s26183-26281	12	26
s26183-26281	0	s26183-26281	13	27
s26183-26281	0	s26183-26281	14	28
s26183-26281	0	s26183-26281	15	29
s26183-26281	0	s26183-26281	16	30
s26183-26281	0	s26183-26281	17	31
s26183-26281	1	s26183-26281	18	32
s26693-26872	0	s26693-26872	1	15
s26693-26872	0	s26693-26872	2	16
s26693-26872	0	s26693-26872	3	17
s26693-26872	0	s26693-26872	4	18
s26693-26872	0	s26693-26872	5	19
s26693-26872	0	s26693-26872	6	20
s26693-26872	0	s26693-26872	7	21
s26693-26872	0	s26693-26872	8	22
s26693-26872	0	s26693-26872	9	23
s26693-26872	0	s26693-26872	10	24
s26693-26872	0	s26693-26872	11	25
s26693-26872	0	s26693-26872	12	26
s26693-26872	0	s26693-26872	13	27
s26693-26872	0	s26693-26872	14	28
s26693-26872	0	s26693-26872	15	29
s26693-26872	0	s26693-26872	16	30
s26693-26872	0	s26693-26872	17	31
s26693-26872	1	s26693-26872	18	32
s26693-26872	1	s26693-26872	19	33
s26693-26872	0	s26693-26872	20	34
s26693-26872	0	s26693-26872	21	35
s26693-26872	0	s26693-26872	22	36
s26693-26872	0	s26693-26872	23	37
s26693-26872	0	s26693-26872	24	38
s26693-26872	0	s26693-26872	25	39
s26693-26872	1	s26693-26872	26	40
s26693-26872	1	s26693-26872	27	41
s26693-26872	1	s26693-26872	28	42
s26693-26872	0	s26693-26872	29	43
s26693-26872	0	s26693-26872	30	44
s26693-26872	0	s26693-26872	31	45
s26693-26872	0	s26693-26872	32	46
s26693-26872	0	s26693-26872	33	47
s26693-26872	1	s26693-26872	34	48
s26693-26872	1	s26693-26872	35	49
s26693-26872	0	s26693-26872	36	50
s26693-26872	0	s26693-26872	37	51
s26693-26872	0	s26693-26872	38	52
s26693-26872	0	s26693-26872	39	53
s26693-26872	0	s26693-26872	40	54
s26693-26872	0	s26693-26872	41	55
s26693-26872	0	s26693-26872	42	56
s26693-26872	0	s26693-26872	43	57
s26693-26872	1	s26693-26872	44	58
s26693-26872	2	s26693-26872	45	59
s594-686	5	s594-686	1	15
s594-686	9	s594-686	2	16
s594-686	7	s594-686	3	17
s594-686	4	s594-686	4	18
s594-686	2	s594-686	5	19
s594-686	1	s594-686	6	20
s594-686	3	s594-686	7	21
s594-686	5	s594-686	8	22
s594-686	10	s594-686	9	23
s594-686	9	s594-686	10	24
s594-686	7	s594-686	11	25
s594-686	0	s594-686	12	26
s594-686	0	s594-686	13	27
s594-686	2	s594-686	14	28
s594-686	3	s594-686	15	29
s594-686	6	s594-686	16	30
s726-881	10	s726-881	1	15
s726-881	3	s726-881	2	16
s726-881	1	s726-881	3	17
s726-881	0	s726-881	4	18
s726-881	4	s726-881	5	19
s726-881	9	s726-881	6	20
s726-881	2	s726-881	7	21
s726-881	0	s726-881	8	22
s726-881	0	s726-881	9	23
s726-881	0	s726-881	10	24
s726-881	0	s726-881	11	25
s726-881	0	s726-881	12	26
s726-881	0	s726-881	13	27
s726-881	0	s726-881	14	28
s726-881	0	s726-881	15	29
s726-881	1	s726-881	16	30
s726-881	2	s726-881	17	31
s726-881	2	s726-881	18	32
s726-881	2	s726-881	19	33
s726-881	1	s726-881	20	34
s726-881	0	s726-881	21	35
s726-881	0	s726-881	22	36
s726-881	0	s726-881	23	37
s726-881	0	s726-881	24	38
s726-881	2	s726-881	25	39
s726-881	2	s726-881	26	40
s726-881	2	s726-881	27	41
s726-881	2	s726-881	28	42
s726-881	2	s726-881	29	43
s726-881	1	s726-881	30	44
s726-881	1	s726-881	31	45
s726-881	0	s726-881	32	46
s726-881	0	s726-881	33	47
s726-881	0	s726-881	34	48
s726-881	2	s726-881	35	49
s726-881	0	s726-881	36	50
s726-881	0	s726-881	37	51
s966-1097	3	s966-1097	1	15
s966-1097	2	s966-1097	2	16
s966-1097	1	s966-1097	3	17
s966-1097	0	s966-1097	4	18
s966-1097	0	s966-1097	5	19
s966-1097	0	s966-1097	6	20
s966-1097	0	s966-1097	7	21
s966-1097	0	s966-1097	8	22
s966-1097	0	s966-1097	9	23
s966-1097	0	s966-1097	10	24
s966-1097	0	s966-1097	11	25
s966-1097	1	s966-1097	12	26
s966-1097	1	s966-1097	13	27
s966-1097	0	s966-1097	14	28
s966-1097	0	s966-1097	15	29
s966-1097	0	s966-1097	16	30
s966-1097	1	s966-1097	17	31
s966-1097	1	s966-1097	18	32
s966-1097	1	s966-1097	19	33
s966-1097	2	s966-1097	20	34
s966-1097	3	s966-1097	21	35
s966-1097	3	s966-1097	22	36
s966-1097	3	s966-1097	23	37
s966-1097	1	s966-1097	24	38
s966-1097	1	s966-1097	25	39
s966-1097	0	s966-1097	26	40
s966-1097	0	s966-1097	27	41
s966-1097	1	s966-1097	28	42
s966-1097	1	s966-1097	29	43
s1605-1739	6	s1605-1739	1	15
s1605-1739	4	s1605-1739	2	16
s1605-1739	2	s1605-1739	3	17
s1605-1739	1	s1605-1739	4	18
s1605-1739	0	s1605-1739	5	19
s1605-1739	4	s1605-1739	6	20
s1605-1739	3	s1605-1739	7	21
s1605-1739	5	s1605-1739	8	22
s1605-1739	2	s1605-1739	9	23
s1605-1739	0	s1605-1739	10	24
s1605-1739	0	s1605-1739	11	25
s1605-1739	0	s1605-1739	12	26
s1605-1739	3	s1605-1739	13	27
s1605-1739	4	s1605-1739	14	28
s1605-1739	0	s1605-1739	15	29
s1605-1739	1	s1605-1739	16	30
s1605-1739	2	s1605-1739	17	31
s1605-1739	2	s1605-1739	18	32
s1605-1739	0	s1605-1739	19	33
s1605-1739	0	s1605-1739	20	34
s1605-1739	0	s1605-1739	21	35
s1605-1739	0	s1605-1739	22	36
s1605-1739	1	s1605-1739	23	37
s1605-1739	3	s1605-1739	24	38
s1605-1739	4	s1605-1739	25	39
s1605-1739	2	s1605-1739	26	40
s1605-1739	1	s1605-1739	27	41
s1605-1739	0	s1605-1739	28	42
s1605-1739	0	s1605-1739	29	43
s1605-1739	0	s1605-1739	30	44
s1866-1967	0	s1866-1967	1	15
s1866-1967	2	s1866-1967	2	16
s1866-1967	6	s1866-1967	3	17
s1866-1967	9	s1866-1967	4	18
s1866-1967	4	s1866-1967	5	19
s1866-1967	7	s1866-1967	6	20
s1866-1967	4	s1866-1967	7	21
s1866-1967	1	s1866-1967	8	22
s1866-1967	3	s1866-1967	9	23
s1866-1967	4	s1866-1967	10	24
s1866-1967	2	s1866-1967	11	25
s1866-1967	0	s1866-1967	12	26
s1866-1967	0	s1866-1967	13	27
s1866-1967	0	s1866-1967	14	28
s1866-1967	0	s1866-1967	15	29
s1866-1967	0	s1866-1967	16	30
s1866-1967	0	s1866-1967	17	31
s1866-1967	0	s1866-1967	18	32
s1866-1967	0	s1866-1967	19	33
s2958-3206	4	s2958-3206	1	15
s2958-3206	4	s2958-3206	2	16
s2958-3206	3	s2958-3206	3	17
s2958-3206	0	s2958-3206	4	18
s2958-3206	0	s2958-3206	5	19
s2958-3206	0	s2958-3206	6	20
s2958-3206	0	s2958-3206	7	21
s2958-3206	0	s2958-3206	8	22
s2958-3206	0	s2958-3206	9	23
s2958-3206	0	s2958-3206	10	24
s2958-3206	0	s2958-3206	11	25
s2958-3206	0	s2958-3206	12	26
s2958-3206	0	s2958-3206	13	27
s2958-3206	0	s2958-3206	14	28
s2958-3206	0	s2958-3206	15	29
s2958-3206	0	s2958-3206	16	30
s2958-3206	0	s2958-3206	17	31
s2958-3206	0	s2958-3206	18	32
s2958-3206	0	s2958-3206	19	33
s2958-3206	0	s2958-3206	20	34
s2958-3206	1	s2958-3206	21	35
s2958-3206	0	s2958-3206	22	36
s2958-3206	0	s2958-3206	23	37
s2958-3206	0	s2958-3206	24	38
s2958-3206	0	s2958-3206	25	39
s2958-3206	2	s2958-3206	26	40
s2958-3206	3	s2958-3206	27	41
s2958-3206	4	s2958-3206	28	42
s2958-3206	2	s2958-3206	29	43
s2958-3206	0	s2958-3206	30	44
s2958-3206	1	s2958-3206	31	45
s2958-3206	4	s2958-3206	32	46
s2958-3206	10	s2958-3206	33	47
s2958-3206	10	s2958-3206	34	48
s2958-3206	8	s2958-3206	35	49
s2958-3206	1	s2958-3206	36	50
s2958-3206	0	s2958-3206	37	51
s2958-3206	0	s2958-3206	38	52
s2958-3206	0	s2958-3206	39	53
s2958-3206	0	s2958-3206	40	54
s2958-3206	0	s2958-3206	41	55
s2958-3206	0	s2958-3206	42	56
s2958-3206	0	s2958-3206	43	57
s2958-3206	0	s2958-3206	44	58
s2958-3206	2	s2958-3206	45	59
s2958-3206	0	s2958-3206	46	60
s2958-3206	0	s2958-3206	47	61
s2958-3206	0	s2958-3206	48	62
s2958-3206	1	s2958-3206	49	63
s2958-3206	3	s2958-3206	50	64
s2958-3206	2	s2958-3206	51	65
s2958-3206	0	s2958-3206	52	66
s2958-3206	0	s2958-3206	53	67
s2958-3206	0	s2958-3206	54	68
s2958-3206	1	s2958-3206	55	69
s2958-3206	1	s2958-3206	56	70
s2958-3206	1	s2958-3206	57	71
s2958-3206	0	s2958-3206	58	72
s2958-3206	0	s2958-3206	59	73
s2958-3206	0	s2958-3206	60	74
s2958-3206	0	s2958-3206	61	75
s2958-3206	0	s2958-3206	62	76
s2958-3206	0	s2958-3206	63	77
s2958-3206	1	s2958-3206	64	78
s2958-3206	1	s2958-3206	65	79
s2958-3206	3	s2958-3206	66	80
s2958-3206	1	s2958-3206	67	81
s2958-3206	1	s2958-3206	68	82
s3207-3302	3	s3207-3302	1	15
s3207-3302	5	s3207-3302	2	16
s3207-3302	8	s3207-3302	3	17
s3207-3302	12	s3207-3302	4	18
s3207-3302	9	s3207-3302	5	19
s3207-3302	5	s3207-3302	6	20
s3207-3302	0	s3207-3302	7	21
s3207-3302	1	s3207-3302	8	22
s3207-3302	5	s3207-3302	9	23
s3207-3302	10	s3207-3302	10	24
s3207-3302	8	s3207-3302	11	25
s3207-3302	6	s3207-3302	12	26
s3207-3302	6	s3207-3302	13	27
s3207-3302	6	s3207-3302	14	28
s3207-3302	5	s3207-3302	15	29
s3207-3302	1	s3207-3302	16	30
s3207-3302	2	s3207-3302	17	31
s25195-25287	0	s25195-25287	1	15
s25195-25287	0	s25195-25287	2	16
s25195-25287	0	s25195-25287	3	17
s25195-25287	1	s25195-25287	4	18
s25195-25287	1	s25195-25287	5	19
s25195-25287	2	s25195-25287	6	20
s25195-25287	3	s25195-25287	7	21
s25195-25287	1	s25195-25287	8	22
s25195-25287	1	s25195-25287	9	23
s25195-25287	1	s25195-25287	10	24
s25195-25287	0	s25195-25287	11	25
s25195-25287	0	s25195-25287	12	26
s25195-25287	0	s25195-25287	13	27
s25195-25287	0	s25195-25287	14	28
s25195-25287	0	s25195-25287	15	29
s25195-25287	2	s25195-25287	16	30
s3612-3752	0	s3612-3752	1	15
s3612-3752	1	s3612-3752	2	16
s3612-3752	4	s3612-3752	3	17
s3612-3752	7	s3612-3752	4	18
s3612-3752	6	s3612-3752	5	19
s3612-3752	5	s3612-3752	6	20
s3612-3752	5	s3612-3752	7	21
s3612-3752	6	s3612-3752	8	22
s3612-3752	5	s3612-3752	9	23
s3612-3752	1	s3612-3752	10	24
s3612-3752	0	s3612-3752	11	25
s3612-3752	0	s3612-3752	12	26
s3612-3752	0	s3612-3752	13	27
s3612-3752	1	s3612-3752	14	28
s3612-3752	1	s3612-3752	15	29
s3612-3752	1	s3612-3752	16	30
s3612-3752	4	s3612-3752	17	31
s3612-3752	7	s3612-3752	18	32
s3612-3752	7	s3612-3752	19	33
s3612-3752	6	s3612-3752	20	34
s3612-3752	5	s3612-3752	21	35
s3612-3752	5	s3612-3752	22	36
s3612-3752	5	s3612-3752	23	37
s3612-3752	5	s3612-3752	24	38
s3612-3752	5	s3612-3752	25	39
s3612-3752	5	s3612-3752	26	40
s3612-3752	4	s3612-3752	27	41
s3612-3752	2	s3612-3752	28	42
s3612-3752	1	s3612-3752	29	43
s3612-3752	1	s3612-3752	30	44
s3612-3752	0	s3612-3752	31	45
s3612-3752	0	s3612-3752	32	46
s3948-4103	3	s3948-4103	1	15
s3948-4103	4	s3948-4103	2	16
s3948-4103	5	s3948-4103	3	17
s3948-4103	7	s3948-4103	4	18
s3948-4103	4	s3948-4103	5	19
s3948-4103	1	s3948-4103	6	20
s3948-4103	1	s3948-4103	7	21
s3948-4103	2	s3948-4103	8	22
s3948-4103	2	s3948-4103	9	23
s3948-4103	2	s3948-4103	10	24
s3948-4103	1	s3948-4103	11	25
s3948-4103	1	s3948-4103	12	26
s3948-4103	1	s3948-4103	13	27
s3948-4103	1	s3948-4103	14	28
s3948-4103	0	s3948-4103	15	29
s3948-4103	0	s3948-4103	16	30
s3948-4103	0	s3948-4103	17	31
s3948-4103	0	s3948-4103	18	32
s3948-4103	0	s3948-4103	19	33
s3948-4103	0	s3948-4103	20	34
s3948-4103	0	s3948-4103	21	35
s3948-4103	0	s3948-4103	22	36
s3948-4103	0	s3948-4103	23	37
s3948-4103	0	s3948-4103	24	38
s3948-4103	0	s3948-4103	25	39
s3948-4103	0	s3948-4103	26	40
s3948-4103	0	s3948-4103	27	41
s3948-4103	0	s3948-4103	28	42
s3948-4103	0	s3948-4103	29	43
s3948-4103	0	s3948-4103	30	44
s3948-4103	0	s3948-4103	31	45
s3948-4103	0	s3948-4103	32	46
s3948-4103	0	s3948-4103	33	47
s3948-4103	0	s3948-4103	34	48
s3948-4103	0	s3948-4103	35	49
s3948-4103	0	s3948-4103	36	50
s3948-4103	0	s3948-4103	37	51
s4707-4835	0	s4707-4835	1	15
s4707-4835	0	s4707-4835	2	16
s4707-4835	0	s4707-4835	3	17
s4707-4835	0	s4707-4835	4	18
s4707-4835	0	s4707-4835	5	19
s4707-4835	0	s4707-4835	6	20
s4707-4835	0	s4707-4835	7	21
s4707-4835	1	s4707-4835	8	22
s4707-4835	4	s4707-4835	9	23
s4707-4835	4	s4707-4835	10	24
s4707-4835	5	s4707-4835	11	25
s4707-4835	3	s4707-4835	12	26
s4707-4835	2	s4707-4835	13	27
s4707-4835	1	s4707-4835	14	28
s4707-4835	4	s4707-4835	15	29
s4707-4835	9	s4707-4835	16	30
s4707-4835	9	s4707-4835	17	31
s4707-4835	4	s4707-4835	18	32
s4707-4835	0	s4707-4835	19	33
s4707-4835	0	s4707-4835	20	34
s4707-4835	0	s4707-4835	21	35
s4707-4835	1	s4707-4835	22	36
s4707-4835	1	s4707-4835	23	37
s4707-4835	2	s4707-4835	24	38
s4707-4835	6	s4707-4835	25	39
s4707-4835	1	s4707-4835	26	40
s4707-4835	1	s4707-4835	27	41
s4707-4835	2	s4707-4835	28	42
s5103-5216	0	s5103-5216	1	15
s5103-5216	0	s5103-5216	2	16
s5103-5216	0	s5103-5216	3	17
s5103-5216	0	s5103-5216	4	18
s5103-5216	0	s5103-5216	5	19
s5103-5216	0	s5103-5216	6	20
s5103-5216	0	s5103-5216	7	21
s5103-5216	0	s5103-5216	8	22
s5103-5216	0	s5103-5216	9	23
s5103-5216	0	s5103-5216	10	24
s5103-5216	0	s5103-5216	11	25
s5103-5216	0	s5103-5216	12	26
s5103-5216	1	s5103-5216	13	27
s5103-5216	1	s5103-5216	14	28
s5103-5216	1	s5103-5216	15	29
s5103-5216	1	s5103-5216	16	30
s5103-5216	1	s5103-5216	17	31
s5103-5216	0	s5103-5216	18	32
s5103-5216	0	s5103-5216	19	33
s5103-5216	0	s5103-5216	20	34
s5103-5216	0	s5103-5216	21	35
s5103-5216	0	s5103-5216	22	36
s5103-5216	0	s5103-5216	23	37
s5919-6089	0	s5919-6089	1	15
s5919-6089	0	s5919-6089	2	16
s5919-6089	1	s5919-6089	3	17
s5919-6089	2	s5919-6089	4	18
s5919-6089	2	s5919-6089	5	19
s5919-6089	1	s5919-6089	6	20
s5919-6089	1	s5919-6089	7	21
s5919-6089	1	s5919-6089	8	22
s5919-6089	3	s5919-6089	9	23
s5919-6089	3	s5919-6089	10	24
s5919-6089	5	s5919-6089	11	25
s5919-6089	3	s5919-6089	12	26
s5919-6089	2	s5919-6089	13	27
s5919-6089	4	s5919-6089	14	28
s5919-6089	10	s5919-6089	15	29
s5919-6089	14	s5919-6089	16	30
s5919-6089	17	s5919-6089	17	31
s5919-6089	12	s5919-6089	18	32
s5919-6089	3	s5919-6089	19	33
s5919-6089	0	s5919-6089	20	34
s5919-6089	0	s5919-6089	21	35
s5919-6089	1	s5919-6089	22	36
s5919-6089	7	s5919-6089	23	37
s5919-6089	12	s5919-6089	24	38
s5919-6089	17	s5919-6089	25	39
s5919-6089	16	s5919-6089	26	40
s5919-6089	9	s5919-6089	27	41
s5919-6089	2	s5919-6089	28	42
s5919-6089	3	s5919-6089	29	43
s5919-6089	2	s5919-6089	30	44
s5919-6089	7	s5919-6089	31	45
s5919-6089	7	s5919-6089	32	46
s5919-6089	6	s5919-6089	33	47
s5919-6089	1	s5919-6089	34	48
s5919-6089	1	s5919-6089	35	49
s5919-6089	0	s5919-6089	36	50
s5919-6089	0	s5919-6089	37	51
s5919-6089	0	s5919-6089	38	52
s5919-6089	0	s5919-6089	39	53
s5919-6089	0	s5919-6089	40	54
s5919-6089	0	s5919-6089	41	55
s5919-6089	0	s5919-6089	42	56
s6156-6350	2	s6156-6350	1	15
s6156-6350	2	s6156-6350	2	16
s6156-6350	4	s6156-6350	3	17
s6156-6350	10	s6156-6350	4	18
s6156-6350	11	s6156-6350	5	19
s6156-6350	7	s6156-6350	6	20
s6156-6350	2	s6156-6350	7	21
s6156-6350	0	s6156-6350	8	22
s6156-6350	0	s6156-6350	9	23
s6156-6350	0	s6156-6350	10	24
s6156-6350	0	s6156-6350	11	25
s6156-6350	0	s6156-6350	12	26
s6156-6350	0	s6156-6350	13	27
s6156-6350	0	s6156-6350	14	28
s6156-6350	1	s6156-6350	15	29
s6156-6350	1	s6156-6350	16	30
s6156-6350	1	s6156-6350	17	31
s6156-6350	0	s6156-6350	18	32
s6156-6350	0	s6156-6350	19	33
s6156-6350	0	s6156-6350	20	34
s6156-6350	0	s6156-6350	21	35
s6156-6350	0	s6156-6350	22	36
s6156-6350	0	s6156-6350	23	37
s6156-6350	0	s6156-6350	24	38
s6156-6350	1	s6156-6350	25	39
s6156-6350	0	s6156-6350	26	40
s6156-6350	0	s6156-6350	27	41
s6156-6350	0	s6156-6350	28	42
s6156-6350	0	s6156-6350	29	43
s6156-6350	0	s6156-6350	30	44
s6156-6350	0	s6156-6350	31	45
s6156-6350	0	s6156-6350	32	46
s6156-6350	0	s6156-6350	33	47
s6156-6350	7	s6156-6350	34	48
s6156-6350	9	s6156-6350	35	49
s6156-6350	12	s6156-6350	36	50
s6156-6350	13	s6156-6350	37	51
s6156-6350	7	s6156-6350	38	52
s6156-6350	2	s6156-6350	39	53
s6156-6350	0	s6156-6350	40	54
s6156-6350	4	s6156-6350	41	55
s6156-6350	9	s6156-6350	42	56
s6156-6350	14	s6156-6350	43	57
s6156-6350	18	s6156-6350	44	58
s6156-6350	11	s6156-6350	45	59
s6156-6350	1	s6156-6350	46	60
s6156-6350	1	s6156-6350	47	61
s6156-6350	0	s6156-6350	48	62
s6156-6350	0	s6156-6350	49	63
s6156-6350	0	s6156-6350	50	64
s7548-7709	0	s7548-7709	1	15
s7548-7709	0	s7548-7709	2	16
s7548-7709	0	s7548-7709	3	17
s7548-7709	0	s7548-7709	4	18
s7548-7709	0	s7548-7709	5	19
s7548-7709	0	s7548-7709	6	20
s7548-7709	1	s7548-7709	7	21
s7548-7709	3	s7548-7709	8	22
s7548-7709	4	s7548-7709	9	23
s7548-7709	3	s7548-7709	10	24
s7548-7709	2	s7548-7709	11	25
s7548-7709	2	s7548-7709	12	26
s7548-7709	2	s7548-7709	13	27
s7548-7709	0	s7548-7709	14	28
s7548-7709	0	s7548-7709	15	29
s7548-7709	0	s7548-7709	16	30
s7548-7709	0	s7548-7709	17	31
s7548-7709	0	s7548-7709	18	32
s7548-7709	0	s7548-7709	19	33
s7548-7709	0	s7548-7709	20	34
s7548-7709	2	s7548-7709	21	35
s7548-7709	3	s7548-7709	22	36
s7548-7709	3	s7548-7709	23	37
s7548-7709	0	s7548-7709	24	38
s7548-7709	0	s7548-7709	25	39
s7548-7709	0	s7548-7709	26	40
s7548-7709	0	s7548-7709	27	41
s7548-7709	0	s7548-7709	28	42
s7548-7709	0	s7548-7709	29	43
s7548-7709	1	s7548-7709	30	44
s7548-7709	1	s7548-7709	31	45
s7548-7709	0	s7548-7709	32	46
s7548-7709	0	s7548-7709	33	47
s7548-7709	0	s7548-7709	34	48
s7548-7709	0	s7548-7709	35	49
s7548-7709	0	s7548-7709	36	50
s7548-7709	0	s7548-7709	37	51
s7548-7709	0	s7548-7709	38	52
s7548-7709	0	s7548-7709	39	53
s8001-8102	0	s8001-8102	1	15
s8001-8102	0	s8001-8102	2	16
s8001-8102	0	s8001-8102	3	17
s8001-8102	0	s8001-8102	4	18
s8001-8102	0	s8001-8102	5	19
s8001-8102	0	s8001-8102	6	20
s8001-8102	0	s8001-8102	7	21
s8001-8102	0	s8001-8102	8	22
s8001-8102	0	s8001-8102	9	23
s8001-8102	0	s8001-8102	10	24
s8001-8102	1	s8001-8102	11	25
s8001-8102	2	s8001-8102	12	26
s8001-8102	6	s8001-8102	13	27
s8001-8102	6	s8001-8102	14	28
s8001-8102	6	s8001-8102	15	29
s8001-8102	6	s8001-8102	16	30
s8001-8102	1	s8001-8102	17	31
s8001-8102	1	s8001-8102	18	32
s8001-8102	1	s8001-8102	19	33
s9099-9194	0	s9099-9194	1	15
s9099-9194	0	s9099-9194	2	16
s9099-9194	0	s9099-9194	3	17
s9099-9194	0	s9099-9194	4	18
s9099-9194	0	s9099-9194	5	19
s9099-9194	0	s9099-9194	6	20
s9099-9194	0	s9099-9194	7	21
s9099-9194	0	s9099-9194	8	22
s9099-9194	0	s9099-9194	9	23
